Event ID,,CompareVal,In_4010,Event Description,SNIP Level,Severity,Transaction Version,Transaction ID,ID,UPath,Name,Removed in 5010 Errata,#
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER05 is incorrect. Extension should be included in communication number immediately after telephone number (PER05='EX' may be used when PER03='TE'). Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{b,2,Warning,005010X223A1,837,PER05,Transaction(ID = '837')[1]/Loop(ID = '1000A')[1]/Segment(ID = 'PER')[1]/Element(ID = '365')[2],Communication Number Qualifier,,5491
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER07 is incorrect. Extension should be included in communication number immediately after telephone number (PER07='EX' may be used when PER05='TE'). Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{b,2,Warning,005010X223A1,837,PER07,Transaction(ID = '837')[1]/Loop(ID = '1000A')[1]/Segment(ID = 'PER')[1]/Element(ID = '365')[3],Communication Number Qualifier,,5498
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER05 is incorrect. Extension should be included in communication number immediately after telephone number (PER05='EX' may be used when PER03='TE'). Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{b,2,Warning,005010X223A1,837,PER05,Transaction(ID = '837')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2010AA')[1]/Segment(ID = 'PER')[1]/Element(ID = '365')[2],Communication Number Qualifier,,5536
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER07 is incorrect. Extension should be included in communication number immediately after telephone number (PER07='EX' may be used when PER05='TE'). Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{b,2,Warning,005010X223A1,837,PER07,Transaction(ID = '837')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2010AA')[1]/Segment(ID = 'PER')[1]/Element(ID = '365')[3],Communication Number Qualifier,,5542
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER05 is incorrect. Extension should be included in communication number immediately after telephone number (PER05='EX' may be used when PER03='TE').,2,Warning,005010X224A1,837,PER05,"Transaction/Loop(ID=""1000A"")/Segment(ID=""PER"")/Element(ID=""365"")[2]",Communication Number Qualifier,,6896
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER07 is incorrect. Extension should be included in communication number immediately after telephone number (PER07='EX' may be used when PER05='TE').,2,Warning,005010X224A1,837,PER07,"Transaction/Loop(ID=""1000A"")/Segment(ID=""PER"")/Element(ID=""365"")[3]",Communication Number Qualifier,,6903
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER05 is incorrect. Extension should be included in communication number immediately after telephone number (PER05='EX' may be used when PER03='TE').,2,Warning,005010X224A1,837,PER05,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AA"")/Segment(ID=""PER"")/Element(ID=""365"")[2]",Communication Number Qualifier,,6953
39393C4,0x39393C4,39393C4_837,Found in 4010,Value of element PER07 is incorrect. Extension should be included in communication number immediately after telephone number (PER07='EX' may be used when PER05='TE').,2,Warning,005010X224A1,837,PER07,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AA"")/Segment(ID=""PER"")/Element(ID=""365"")[3]",Communication Number Qualifier,,6959
39393CA,0x39393CA,39393CA_837,Found in 4010,Value of element DN102 is incorrect. It should not be more than value of element DN101.,2,Error,005010X224A1,837,DN102,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""DN1"")/Element(ID=""380"")[2]",Quantity,,7129
39393CB,0x39393CB,39393CB_837,Found in 4010,Value of element CRC03 is incorrect. Expected value is 'NU' when CRC02 is 'N'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count:,2,Error,005010X222,837,CRC03,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")",Condition Indicator,,4628
39393CB,0x39393CB,39393CB_837,Found in 4010,Value of element CRC03 is incorrect. Expected value is 'NU' when CRC02 is 'N'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Element Count:,2,Error,005010X223A1,837,CRC03,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Segment(ID = 'CRC')[1]/Element(ID = '1321')[1],Condition Indicator,,5723
39393CC,0x39393CC,39393CC_820,Found in 4010,Value of element TRN04 is incorrect. It must be identical to value of element BPR11.,4,Error,005010X218,820,TRN04,"Transaction/Segment(ID=""TRN"")/Element(ID=""127"")[2]",Reference Identification,,3005
39393CC,0x39393CC,39393CC_835,Found in 4010,Value of element TRN03 is incorrect. It must be identical to value of element BPR10'.,4,Error,005010X221,835,TRN03,Transaction/Segment(ID = 'TRN')[1]/Element(ID = '509')[1],Originating Company Identifier,,3696
39393CC,0x39393CC,39393CC_835,Found in 4010,Value of element TRN04 is incorrect. It must be identical to value of element BPR11.,4,Error,005010X221,835,TRN04,Transaction/Segment(ID = 'TRN')[1]/Element(ID = '127')[2],Reference Identification,,3697
39393CD,0x39393CD,39393CD_837,Found in 4010,Value of element SVD01 is incorrect. It must match corresponding Other Payer Identifier in NM109 in 2330B loop(s). Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count:,4,Error,005010X222,837,SVD01,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2430"")/Segment(ID=""SVD"")/Element(ID=""67"")",Identification Code,,5392
39393CD,0x39393CD,39393CD_837,Found in 4010,Value of element SVD01 is incorrect. It must match corresponding Other Payer Identifier in NM109 in 2330B loop(s).,4,Error,005010X223A1,837,SVD01,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2400')[1]/Loop(ID = '2430')[1]/Segment(ID = 'SVD')[1]/Element(ID = '67')[1],Identification Code,,6791
39393CD,0x39393CD,39393CD_837,Found in 4010,Value of element SVD01 is incorrect. It must match corresponding Other Payer Identifier in NM109 in 2330B loop(s).,4,Error,005010X224A1,837,SVD01,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2430"")/Segment(ID=""SVD"")/Element(ID=""67"")",Identification Code,,7565
39393CF,0x39393CF,39393CF_837,Found in 4010,Value of element CRC03 is incorrect. Value 'NU' is not expected to be used when CRC02 is not 'N'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br},2,Error,005010X222,837,CRC03,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")",Condition Indicator,,4627
39393CF,0x39393CF,39393CF_837,Found in 4010,Value of element CRC04 is incorrect. Value 'NU' is not expected to be used when CRC02 is not 'N'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br},2,Error,005010X222,837,CRC04,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")[2]",Condition Indicator,,4629
39393CF,0x39393CF,39393CF_837,Found in 4010,Value of element CRC05 is incorrect. Value 'NU' is not expected to be used when CRC02 is not 'N'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br},2,Error,005010X222,837,CRC05,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""CRC"")[4]/Element(ID=""1321"")[3]",Condition Indicator,,4631
39393CF,0x39393CF,39393CF_837,Found in 4010,Value of element CRC03 is incorrect. Value 'NU' is not expected to be used when CRC02 is not 'N'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br},2,Error,005010X223A1,837,CRC03,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Segment(ID = 'CRC')[1]/Element(ID = '1321')[1],Condition Indicator,,5722
39393CF,0x39393CF,39393CF_837,Found in 4010,Value of element CRC04 is incorrect. Value 'NU' is not expected to be used when CRC02 is not 'N'.,2,Error,005010X223A1,837,CRC04,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Segment(ID = 'CRC')[1]/Element(ID = '1321')[2],Condition Indicator,,5724
39393CF,0x39393CF,39393CF_837,Found in 4010,Value of element CRC05 is incorrect. Value 'NU' is not expected to be used when CRC02 is not 'N'.,2,Error,005010X223A1,837,CRC05,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Segment(ID = 'CRC')[1]/Element(ID = '1321')[3],Condition Indicator,,5726
39393D0,0x39393D0,39393D0_837,Found in 4010,Value of element NM109 is incorrect. It should be different from value of element SBR03.,4,Error,005010X222,837,NM109,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BA"")/Segment(ID=""NM1"")/Element(ID=""67"")",Identification Code,,4428
39393D0,0x39393D0,39393D0_837,Found in 4010,Value of element NM109 is incorrect. It should be different from value of element SBR03.,4,Error,005010X222,837,NM109,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330A"")/Segment(ID=""NM1"")/Element(ID=""67"")",Identification Code,,4992
39393D0,0x39393D0,39393D0_837,Found in 4010,Value of element NM109 is incorrect. It should be different from value of element SBR03. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc]{br}{tab}Elem,4,Error,005010X223A1,837,NM109,Transaction(ID = '837')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2010BA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '67')[1],Identification Code,,5602
39393D0,0x39393D0,39393D0_837,Found in 4010,Value of element NM109 is incorrect. It should be different from value of element SBR03.,4,Error,005010X223A1,837,NM109,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2320')[1]/Loop(ID = '2330A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '67')[1],Identification Code,,6574
39393D0,0x39393D0,39393D0_837,Found in 4010,Value of element NM109 is incorrect. It should be different from value of element SBR03.,4,Error,005010X224A1,837,NM109,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BA"")/Segment(ID=""NM1"")/Element(ID=""67"")",Identification Code,,7021
39393D0,0x39393D0,39393D0_837,Found in 4010,Value of element NM109 is incorrect. It should be different from value of element SBR03.,4,Error,005010X224A1,837,NM109,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330A"")/Segment(ID=""NM1"")/Element(ID=""67"")",Identification Code,,7330
39393D1,0x39393D1,39393D1_270,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,270,N403,Transaction(ID = '270')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2100B')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,67
39393D1,0x39393D1,39393D1_270,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,270,N403,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,110
39393D1,0x39393D1,39393D1_270,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,270,N403,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,285
39393D1,0x39393D1,39393D1_271,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,271,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,546
39393D1,0x39393D1,39393D1_271,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,271,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Loop(ID=""LS"")/Loop(ID=""2120C"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,736
39393D1,0x39393D1,39393D1_271,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,271,N403,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,788
39393D1,0x39393D1,39393D1_271,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279,271,N403,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Loop(ID=""LS"")/Loop(ID=""2120D"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,984
39393D1,0x39393D1,39393D1_271,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X279A1,271,N403,/Transaction(ID = '270')/Loop(ID = '2000B')/Loop(ID = '2100B')/Segment(ID = 'N4')/Element(ID = '116'),Postal Code,FALSE,1024
39393D1,0x39393D1,39393D1_278 Req,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Req,N403,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010B"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,1638
39393D1,0x39393D1,39393D1_278 Req,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Req,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2010C"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,1690
39393D1,0x39393D1,39393D1_278 Req,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Req,N403,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2010D"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,1713
39393D1,0x39393D1,39393D1_278 Req,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Req,N403,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2010EA"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,2009
39393D1,0x39393D1,39393D1_278 Req,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Req,N403,"Transaction/Loop(ID=""2000F"")/Loop(ID=""2010F"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,2240
39393D1,0x39393D1,39393D1_278 Res,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Res,N403,Transaction(ID = '278')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2010C')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,2353
39393D1,0x39393D1,39393D1_278 Res,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Res,N403,Transaction(ID = '278')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2010D')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,2379
39393D1,0x39393D1,39393D1_278 Res,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Res,N403,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Loop(ID = '2010EA')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,2588
39393D1,0x39393D1,39393D1_278 Res,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Res,N403,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Loop(ID = '2010EB')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,2641
39393D1,0x39393D1,39393D1_278 Res,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Res,N403,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FA')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,2885
39393D1,0x39393D1,39393D1_278 Res,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X217,278 Res,N403,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FB')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,2939
39393D1,0x39393D1,39393D1_820,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X218,820,N403,"Transaction/Loop(ID=""1000A"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,3036
39393D1,0x39393D1,39393D1_820,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X218,820,N403,"Transaction/Loop(ID=""1000B"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,3060
39393D1,0x39393D1,39393D1_820,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X218,820,N403,"Transaction/Loop(ID=""1000C"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,3097
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100A')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3271
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100C')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3325
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100D')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3373
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100E')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3406
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100F')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3456
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100G')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3505
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100H')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3522
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3580
39393D1,0x39393D1,39393D1_834,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X220,834,N403,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2300')[1]/Loop(ID = '2320')[1]/Loop(ID = '2330')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3640
39393D1,0x39393D1,39393D1_835,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X221,835,N403,Transaction/Loop(ID = '1000A')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3712
39393D1,0x39393D1,39393D1_835,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code.,2,Error,005010X221,835,N403,Transaction/Loop(ID = '1000B')[1]/Segment(ID = 'N4')[1]/Element(ID = '116')[1],Postal Code,,3771
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AA"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4330
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AB"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4373
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AC"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4392
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BA"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4437
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BB"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4466
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2010CA"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4506
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310C"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4853
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310E"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4890
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310F"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4907
39393D1,0x39393D1,39393D1_837,Found in 4010,Value of element N403 is incorrect. It should be formatted as 'XXXXXX' or 'XXX XXX' for Canadian Zip Code. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,2,Error,005010X222,837,N403,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330A"")/Segment(ID=""N4"")/Element(ID=""116"")",Postal Code,,4999
